chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
12/10/1956,1,ANNE SHELTON,LAY DOWN YOUR ARMS,1,1,8
12/10/1956,2,FRANKIE LAINE,A WOMAN IN LOVE,3,2,6
12/10/1956,3,ELVIS PRESLEY,HOUND DOG,4,3,4
12/10/1956,4,DORIS DAY,WHATEVER WILL BE WILL BE (QUE SERA SERA),2,1,16
12/10/1956,5,PLATTERS,THE GREAT PRETENDER/ONLY YOU,8,5,6
12/10/1956,6,GOONS,THE YING TONG SONG/BLOODNOK'S ROCK 'N' ROLL CALL,7,3,5
12/10/1956,7,FREDDIE BELL AND THE BELLBOYS,GIDDY-UP-A-DING-DONG,6,6,3
12/10/1956,8,BILL HALEY AND HIS COMETS,ROCK AROUND THE CLOCK,12,1,23
12/10/1956,9,BILL HALEY AND HIS COMETS,ROCKIN' THROUGH THE RYE,5,3,9
12/10/1956,10,LONNIE DONEGAN,BRING A LITTLE WATER SYLVIE/DEAD OR ALIVE,9,7,6
12/10/1956,11,BILL HALEY AND HIS COMETS,THE SAINTS ROCK 'N' ROLL,16,5,21
12/10/1956,12,THE CHORDETTES,BORN TO BE WITH YOU,11,8,7
12/10/1956,13,TERESA BREWER,SWEET OLD-FASHIONED GIRL,15,3,14
12/10/1956,14,MITCHELL TOROK,WHEN MEXICO GAVE UP THE RHUMBA,19,14,3
12/10/1956,15,PERRY COMO,MORE,18,15,4
12/10/1956,16,TONY MARTIN,WALK HAND IN HAND,10,2,14
12/10/1956,17,BILL HALEY AND HIS COMETS,RAZZLE DAZZLE,13,13,5
12/10/1956,18,MEL TORME,MOUNTAIN GREENERY,13,4,23
12/10/1956,19,JOHNNIE RAY,JUST WALKIN' IN THE RAIN,New,19,1
12/10/1956,20,BILL HALEY AND HIS COMETS,SEE YOU LATER ALLIGATOR,20,7,17
12/10/1956,20,JIMMY YOUNG,MORE,22,20,3
12/10/1956,22,FATS DOMINO,I'M IN LOVE AGAIN,24,12,10
12/10/1956,23,TEENAGERS FEATURING FRANKIE LYMON,WHY DO FOOLS FALL IN LOVE FT FRANKIE LYMON,17,1,16
12/10/1956,24,MICHAEL HOLLIDAY,TEN THOUSAND MILES,28,24,2
12/10/1956,25,SLIM WHITMAN,SERENADE,27,8,15
12/10/1956,26,NAT 'KING' COLE,LOVE ME AS THOUGH THERE WERE NO TOMORROW,25,24,4
12/10/1956,27,PERRY COMO,GLENDORA,29,25,3
12/10/1956,28,GENE VINCENT,RACE WITH THE DEVIL,New,28,1
12/10/1956,29,MARIO LANZA,SERENADE {1956},RE,25,2
12/10/1956,30,GEORGE MELACHRINO ORCHESTRA,AUTUMN CONCERTO,New,30,1
