chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
4/1/1976,1,QUEEN,BOHEMIAN RHAPSODY,1,1,10
4/1/1976,2,LAUREL AND HARDY WITH THE AVALON BOYS FEATURING CHILL WILLS,THE TRAIL OF THE LONESOME PINE FT CHILL WILLS,3,2,8
4/1/1976,3,GREG LAKE,I BELIEVE IN FATHER CHRISTMAS,2,2,6
4/1/1976,4,SAILOR,GLASS OF CHAMPAGNE,18,4,6
4/1/1976,5,CHUBBY CHECKER,LET'S TWIST AGAIN/THE TWIST,5,5,7
4/1/1976,6,ANDY FAIRWEATHER-LOW,WIDE EYED AND LEGLESS,13,6,6
4/1/1976,7,10CC,ART FOR ARTS SAKE,17,7,7
4/1/1976,8,DAVID BOWIE,GOLDEN YEARS,9,8,7
4/1/1976,9,DANA,IT'S GONNA BE A COLD COLD CHRISTMAS,4,4,5
4/1/1976,10,THE DRIFTERS,CAN I TAKE YOU HOME LITTLE GIRL,12,10,7
4/1/1976,11,DEMIS ROUSSOS,HAPPY TO BE ON AN ISLAND IN THE SUN,6,5,8
4/1/1976,12,ABBA,MAMMA MIA,29,12,5
4/1/1976,13,DAVID ESSEX,IF I COULD,16,13,6
4/1/1976,14,HOT CHOCOLATE,YOU SEXY THING,7,2,10
4/1/1976,15,BAY CITY ROLLERS,MONEY HONEY,15,3,8
4/1/1976,16,JUDGE DREAD,CHRISTMAS IN DREADLAND/COME OUTSIDE,14,14,6
4/1/1976,17,THE STYLISTICS,NA NA IS THE SADDEST WORD,8,5,9
4/1/1976,18,BILLY HOWARD,KING OF THE COPS,29,18,5
4/1/1976,19,THE IMPRESSIONS,FIRST IMPRESSIONS,27,16,8
4/1/1976,20,MUD,SHOW ME YOU'RE A WOMAN,11,8,7
4/1/1976,21,MIKE OLDFIELD,IN DULCI JUBILO/ON HORSEBACK,22,21,4
4/1/1976,22,CHRIS HILL,RENTA SANTA,10,10,6
4/1/1976,23,THE SMALL FACES,ITCHYCOO PARK {1975},23,23,5
4/1/1976,24,THE FATBACK BAND,DO THE BUS STOP,26,24,6
4/1/1976,25,CRISPY AND COMPANY,GET IT TOGETHER,35,25,3
4/1/1976,26,GOODIES,MAKE A DAFT NOISE FOR CHRISTMAS,20,20,5
4/1/1976,27,KEN DODD,(THINK OF ME) WHEREVER YOU ARE,21,21,7
4/1/1976,28,BARRY WHITE,LET THE MUSIC PLAY,43,28,3
4/1/1976,29,STEELEYE SPAN,ALL AROUND MY HAT,19,5,9
4/1/1976,30,PAUL DAVIDSON,MIDNIGHT RIDER,46,30,3
4/1/1976,31,SHEER ELEGANCE,MILKY WAY,47,31,4
4/1/1976,32,ROXY MUSIC,BOTH ENDS BURNING,40,32,3
4/1/1976,33,ROD STEWART,THIS OLD HEART OF MINE,24,4,9
4/1/1976,34,FRANK SINATRA,I BELIEVE I'M GONNA LOVE YOU,36,34,4
4/1/1976,35,JOHN LENNON,IMAGINE,28,6,11
4/1/1976,36,RALPH McTELL,DREAMS OF YOU,50,36,4
4/1/1976,37,WOMBLES,LET'S WOMBLE TO THE PARTY TONIGHT,34,34,5
4/1/1976,38,BAND OF THE BLACK WATCH,DANCE OF THE CUCKOOS,48,37,5
4/1/1976,39,ETHNA CAMPBELL,THE OLD RUGGED CROSS,49,39,3
4/1/1976,40,JIGSAW,SKY HIGH,31,9,11
4/1/1976,41,ELVIS PRESLEY,GREEN GREEN GRASS OF HOME,32,29,7
4/1/1976,42,SLADE,IN FOR A PENNY,25,11,8
4/1/1976,43,R AND J STONE,WE DO IT,New,43,1
4/1/1976,44,SENSATIONAL ALEX HARVEY BAND,GAMBLIN' BAR ROOM BLUES,44,38,8
4/1/1976,45,THE MIRACLES,LOVE MACHINE,New,45,1
4/1/1976,46,ELECTRIC LIGHT ORCHESTRA,EVIL WOMAN,New,46,1
4/1/1976,47,PAUL SIMON,50 WAYS TO LEAVE YOUR LOVER,New,47,1
4/1/1976,48,THE CARPENTERS,SANTA CLAUS IS COMIN' TO TOWN,37,37,4
4/1/1976,49,CLAUDE FRANCOIS,TEARS ON THE TELEPHONE,New,49,1
4/1/1976,50,FREDDIE STARR,WHITE CHRISTMAS,41,41,4
