chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
1/1/1978,1,WINGS,MULL OF KINTYRE/GIRLS' SCHOOL,1,1,8
1/1/1978,2,BRIGHOUSE AND RASTRICK BRASS BAND,FLORAL DANCE,2,2,9
1/1/1978,3,THE BEE GEES,HOW DEEP IS YOUR LOVE,3,3,11
1/1/1978,4,DONNA SUMMER,LOVE'S UNKIND,6,4,6
1/1/1978,5,RUBY WINTERS,I WILL,4,4,10
1/1/1978,6,BONNIE TYLER,IT'S A HEARTACHE,7,6,6
1/1/1978,7,DARTS,DADDY COOL,8,6,10
1/1/1978,8,CRYSTAL GAYLE,DON'T IT MAKE MY BROWN EYES BLUE,18,8,9
1/1/1978,9,ELVIS PRESLEY,MY WAY,14,9,5
1/1/1978,10,CHIC,DANCE DANCE DANCE,19,10,7
1/1/1978,11,YANNIS MARKOUPOULOS,WHO PAYS THE FERRYMAN,21,11,4
1/1/1978,12,BONEY M,BELFAST,11,8,11
1/1/1978,13,DAVID SOUL,LET'S HAVE A QUIET NIGHT IN,17,13,4
1/1/1978,14,HOT CHOCOLATE,PUT YOUR LOVE IN ME,10,10,7
1/1/1978,15,SHOWADDYWADDY,DANCIN' PARTY,12,4,10
1/1/1978,16,BING CROSBY,WHITE CHRISTMAS,5,5,6
1/1/1978,17,THE DOOLEYS,LOVE OF MY LIFE,13,9,9
1/1/1978,18,ALTHIA AND DONNA,UPTOWN TOP RANKING,34,18,3
1/1/1978,19,JULIE COVINGTON,ONLY WOMEN BLEED,24,19,6
1/1/1978,20,STATUS QUO,ROCKIN' ALL OVER THE WORLD,25,3,14
1/1/1978,21,THE BOOMTOWN RATS,MARY OF THE FOURTH FORM,16,15,8
1/1/1978,22,ODYSSEY,NATIVE NEW YORKER,44,22,3
1/1/1978,23,BOB MARLEY & THE WAILERS,JAMMING/PUNKY REGGAE PARTY,28,23,5
1/1/1978,24,JONATHAN RICHMAN AND THE MODERN LOVERS,EGYPTIAN REGGAE,9,5,11
1/1/1978,25,ELECTRIC LIGHT ORCHESTRA,TURN TO STONE,20,18,11
1/1/1978,26,CARL DOUGLAS,RUN BACK,31,26,6
1/1/1978,27,JOHN OTWAY AND WILD WILLY BARRETT,REALLY FREE,29,27,6
1/1/1978,28,TERRY WOGAN,THE FLORAL DANCE,New,28,1
1/1/1978,29,ABBA,NAME OF THE GAME,35,1,12
1/1/1978,30,DONNA SUMMER,I LOVE YOU,26,25,5
1/1/1978,31,ELVIS COSTELLO,WATCHIN' THE DETECTIVES,15,15,10
1/1/1978,32,QUEEN,WE ARE THE CHAMPIONS,22,2,12
1/1/1978,33,DOOLEY WILSON,AS TIME GOES BY,23,23,6
1/1/1978,34,THE MUPPETS,THE MUPPET SHOW MUSIC HALL EP,27,27,4
1/1/1978,35,DIANA ROSS,GETTIN' READY FOR LOVE,30,23,8
1/1/1978,36,THE BARRON KNIGHTS,LIVE IN TROUBLE,32,7,11
1/1/1978,37,BOZ SCAGGS,HOLLYWOOD,33,33,5
1/1/1978,38,BANNED,LITTLE GIRL,36,36,4
1/1/1978,39,SANTANA,SHE'S NOT THERE,37,11,13
1/1/1978,40,BACCARA,YES SIR I CAN BOOGIE,38,1,17
1/1/1978,41,NEIL DIAMOND,DESIREE,39,39,3
1/1/1978,42,THE EMOTIONS,I DON'T WANNA LOSE YOUR LOVE,40,40,3
1/1/1978,43,MUNICH MACHINE,GET ON THE FUNK TRAIN,41,41,5
1/1/1978,44,SHOWDOWN,KEEP DOIN' IT,42,41,4
1/1/1978,45,IMPERIALS,WHO'S GONNA LOVE ME,45,45,3
1/1/1978,46,BILLY PAUL,ONLY THE STRONG SURVIVE,43,33,8
1/1/1978,47,KENNY WILLIAMS,(YOU'RE) FABULOUS BABE,47,35,8
1/1/1978,48,DEBBY BOONE,YOU LIGHT UP MY LIFE,48,48,3
1/1/1978,49,THE VILLAGE PEOPLE,SAN FRANCISCO,49,45,6
1/1/1978,50,ERIC CLAPTON,LAY DOWN SALLY,50,50,3
