chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
18/12/1968,1,THE SCAFFOLD,LILY THE PINK,1,1,7
18/12/1968,2,NINA SIMONE,AIN'T GOT NO-I GOT LIFE/DO WHAT YOU GOTTA DO,3,2,10
18/12/1968,3,FOUNDATIONS,BUILD ME UP BUTTERCUP,5,3,5
18/12/1968,4,DES O'CONNOR,1-2-3 O'LEARY,4,4,5
18/12/1968,5,BONZO DOG DOO-DAH BAND,I'M THE URBAN SPACEMAN,6,5,7
18/12/1968,6,HUGO MONTENEGRO,THE GOOD THE BAD AND THE UGLY,2,1,15
18/12/1968,7,LOVE SCULPTURE,SABRE DANCE,11,7,4
18/12/1968,8,GUN,RACE WITH THE DEVIL,13,8,5
18/12/1968,9,MARMALADE,OB-LA-DI OB-LA-DA,22,9,3
18/12/1968,10,THE ISLEY BROTHERS,THIS OLD HEART OF MINE {1968},7,3,10
18/12/1968,11,BANDWAGON,BREAKING DOWN THE WALLS OF HEARTACHE,10,4,10
18/12/1968,12,LULU,I'M A TIGER,12,9,7
18/12/1968,13,FLEETWOOD MAC,ALBATROSS,20,13,3
18/12/1968,14,JUDY CLAY AND WILLIAM BELL,PRIVATE NUMBER,19,14,5
18/12/1968,15,MALCOLM ROBERTS,MAY I HAVE THE NEXT DREAM WITH YOU,9,8,8
18/12/1968,16,TOM JONES,A MINUTE OF YOUR TIME,16,16,4
18/12/1968,17,JEANNIE C RILEY,HARPER VALLEY P.T.A.,15,12,10
18/12/1968,18,BARRY RYAN,ELOISE,8,2,9
18/12/1968,19,DIANA ROSS AND THE SUPREMES,LOVE CHILD,17,17,5
18/12/1968,20,DUSTY SPRINGFIELD,SON-OF-A PREACHER MAN,24,20,3
18/12/1968,21,THE TURTLES,ELENORE,14,7,8
18/12/1968,22,KASENETZ-KATZ SINGING ORCHESTRAL CIRCUS,QUICK JOEY SMALL (RUN JOEY RUN),27,22,5
18/12/1968,23,MARY HOPKIN,THOSE WERE THE DAYS,18,1,16
18/12/1968,24,VAL DOONICAN,IF I KNEW THEN WHAT I KNOW NOW,21,14,9
18/12/1968,25,EDWIN STARR,STOP HER ON SIGHT (SOS)/HEADLINE NEWS,36,25,2
18/12/1968,26,DONOVAN,ATLANTIS,37,26,3
18/12/1968,27,THE FOUR TOPS,I'M IN A DIFFERENT WORLD,32,27,6
18/12/1968,28,CLIFF RICHARD AND THE SHADOWS,DON'T FORGET TO CATCH ME,29,28,4
18/12/1968,29,THE TREMELOES,I SHALL BE RELEASED,41,29,2
18/12/1968,30,JOE COCKER,WITH A LITTLE HELP FROM MY FRIENDS,25,1,12
18/12/1968,31,JIMI HENDRIX EXPERIENCE,ALL ALONG THE WATCHTOWER,23,5,9
18/12/1968,32,STEVIE WONDER,FOR ONCE IN MY LIFE,New,32,1
18/12/1968,33,HERMAN'S HERMITS,SOMETHING'S HAPPENING,New,33,1
18/12/1968,34,BEDROCKS,OB-LA-DI OB-LA-DA,New,34,1
18/12/1968,35,CASUALS,TOY,44,35,3
18/12/1968,36,DANNY LA RUE,ON MOTHER KELLY'S DOORSTEP,New,36,1
18/12/1968,37,TOM JONES,HELP YOURSELF,39,5,23
18/12/1968,38,GENE PITNEY,YOURS UNTIL TOMORROW,34,34,4
18/12/1968,39,THE DAVE CLARK FIVE,LIVE IN THE SKY,43,39,4
18/12/1968,40,ENGELBERT HUMPERDINCK,LES BICYCLETTES DE BELSIZE,26,5,13
18/12/1968,41,MARVIN GAYE AND TAMMI TERRELL,YOU'RE ALL I NEED TO GET BY,28,19,12
18/12/1968,42,BOOKER T & THE MG'S,SOUL LIMBO,49,42,2
18/12/1968,43,JOSE FELICIANO,LIGHT MY FIRE,31,6,14
18/12/1968,44,MANFRED MANN,FOX ON THE RUN,New,44,1
18/12/1968,45,DES O'CONNOR,I PRETEND,40,1,33
18/12/1968,46,DONALD PEERS,PLEASE DON'T GO,New,46,1
18/12/1968,47,APHRODITE'S CHILD,RAIN AND TEARS,35,29,7
18/12/1968,48,LEAPY LEE,LITTLE ARROWS,33,2,18
18/12/1968,49,SHOWSTOPPERS,EENY MEENY,38,33,6
18/12/1968,50,THE BEATLES,HEY JUDE,45,1,16
