chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
23/11/1956,1,JOHNNIE RAY,JUST WALKIN' IN THE RAIN,1,1,7
23/11/1956,2,FRANKIE LAINE,A WOMAN IN LOVE,2,1,12
23/11/1956,3,ELVIS PRESLEY,HOUND DOG,3,2,10
23/11/1956,4,JIMMY YOUNG,MORE,4,4,9
23/11/1956,4,FRANKIE VAUGHAN,THE GREEN DOOR,9,4,3
23/11/1956,6,MITCHELL TOROK,WHEN MEXICO GAVE UP THE RHUMBA,15,6,9
23/11/1956,6,PLATTERS,MY PRAYER,4,4,4
23/11/1956,8,BILL HALEY AND HIS COMETS,RIP IT UP,6,6,3
23/11/1956,9,ELVIS PRESLEY,BLUE MOON,15,9,2
23/11/1956,10,MALCOLM VAUGHAN,ST. THERESE OF THE ROSES,12,10,3
23/11/1956,11,WINIFRED ATWELL,MAKE IT A PARTY,13,11,5
23/11/1956,11,BILL HALEY AND HIS COMETS,ROCKIN' THROUGH THE RYE,7,3,15
23/11/1956,13,BILL HALEY AND HIS COMETS,ROCK AROUND THE CLOCK,14,1,29
23/11/1956,14,JIM LOWE AND THE HIGH FIVES,THE GREEN DOOR,8,8,5
23/11/1956,15,EDDIE FISHER,CINDY OH CINDY,New,15,1
23/11/1956,16,PERRY COMO,MORE,18,10,10
23/11/1956,17,NAT 'KING' COLE,LOVE ME AS THOUGH THERE WERE NO TOMORROW,11,11,10
23/11/1956,18,RONNIE HILTON,TWO DIFFERENT WORLDS,24,18,3
23/11/1956,19,ANNE SHELTON,LAY DOWN YOUR ARMS,10,1,14
23/11/1956,20,ALMA COGAN,IN THE MIDDLE OF THE HOUSE,RE,20,2
23/11/1956,21,PLATTERS,THE GREAT PRETENDER/ONLY YOU,23,5,12
23/11/1956,22,DORIS DAY,WHATEVER WILL BE WILL BE (QUE SERA SERA),20,1,22
23/11/1956,22,GEORGE MELACHRINO ORCHESTRA,AUTUMN CONCERTO,22,18,7
23/11/1956,24,BING CROSBY AND GRACE KELLY,TRUE LOVE,New,24,1
23/11/1956,25,LONNIE DONEGAN,BRING A LITTLE WATER SYLVIE/DEAD OR ALIVE,27,7,12
23/11/1956,26,VERA LYNN,A HOUSE WITH LOVE IN IT,25,25,5
23/11/1956,27,GLEN MASON,THE GREEN DOOR,26,26,2
23/11/1956,28,FREDDIE BELL AND THE BELLBOYS,GIDDY-UP-A-DING-DONG,15,4,9
23/11/1956,29,ELVIS PRESLEY,I DON'T CARE IF THE SUN DON'T SHINE,New,29,1
23/11/1956,30,BILL HALEY AND HIS COMETS,RUDY'S ROCK,New,30,1
