chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
12/4/1998,1,RUN-D.M.C. VS JASON NEVINS,IT'S LIKE THAT,1,1,13
12/4/1998,2,BUSTA RHYMES,TURN IT UP/FIRE IT UP,New,2,1
12/4/1998,3,CELINE DION,MY HEART WILL GO ON,2,1,9
12/4/1998,4,BILLIE MYERS,KISS THE RAIN,4,4,2
12/4/1998,5,SAVAGE GARDEN,TRULY MADLY DEEPLY,5,4,8
12/4/1998,6,ULTRA NATE,FOUND A CURE,New,6,1
12/4/1998,7,SASH!,LA PRIMAVERA,3,3,3
12/4/1998,8,K-CI & JOJO,ALL MY LIFE,New,8,1
12/4/1998,9,LEANN RIMES,HOW DO I LIVE,9,7,7
12/4/1998,10,ROBBIE WILLIAMS,LET ME ENTERTAIN YOU,6,3,4
12/4/1998,11,ULTRA,SAY YOU DO,New,11,1
12/4/1998,12,SPICE GIRLS,STOP,11,2,5
12/4/1998,13,DANIEL O'DONNELL,GIVE A LITTLE LOVE,7,7,2
12/4/1998,14,TIN TIN OUT FT SHELLEY NELSON,HERE'S WHERE THE STORY ENDS,10,7,4
12/4/1998,15,MASE FEATURING TOTAL,WHAT YOU WANT,New,15,1
12/4/1998,16,SOLID HARMONIE,I WANT YOU TO WANT ME,New,16,1
12/4/1998,17,JANET JACKSON,I GET LONELY,12,5,3
12/4/1998,18,MADONNA,FROZEN,13,1,7
12/4/1998,19,911,ALL I WANT IS YOU,8,4,3
12/4/1998,20,CORNERSHOP,BRIMFUL OF ASHA,18,1,10
12/4/1998,21,DESTINY'S CHILD,NO NO NO,14,5,7
12/4/1998,22,AALIYAH,JOURNEY TO THE PAST,New,22,1
12/4/1998,23,ALL SEEING I,BEAT GOES ON,15,11,4
12/4/1998,24,ALEXIA,UH LA LA LA,21,10,5
12/4/1998,25,FIVE,WHEN THE LIGHTS GO OUT,24,4,6
12/4/1998,26,BEN FOLDS FIVE,BRICK,New,26,1
12/4/1998,27,BT,REMEMBER,New,27,1
12/4/1998,28,JUICE,BEST DAYS,New,28,1
12/4/1998,29,MARCY PLAYGROUND,SEX AND CANDY,New,29,1
12/4/1998,30,STATE OF MIND,THIS IS IT,New,30,1
12/4/1998,31,INDO,R U SLEEPING,RE,31,2
12/4/1998,32,LOUISE,ALL THAT MATTERS,17,11,3
12/4/1998,33,NATALIE IMBRUGLIA,BIG MISTAKE,32,2,6
12/4/1998,34,AQUA,DOCTOR JONES,39,1,11
12/4/1998,35,JESUS AND MARY CHAIN,CRACKING UP,New,35,1
12/4/1998,36,GOLDIE,BELIEVE,New,36,1
12/4/1998,37,CONNER REEVES,READ MY MIND,19,19,2
12/4/1998,38,M PEOPLE,ANGEL ST,25,8,4
12/4/1998,39,TEXAS FT THE WU TANG CLAN,SAY WHAT YOU WANT/INSANE,33,4,5
12/4/1998,40,TRAVIS,MORE THAN US EP,16,16,2
12/4/1998,41,SHANIA TWAIN,YOU'RE STILL THE ONE,34,10,8
12/4/1998,42,TOMSKI,14 HOURS TO SAVE THE EARTH,New,42,1
12/4/1998,43,IAN BROWN,CORPSES,27,14,3
12/4/1998,44,SPACE FEATURING CERYS,THE BALLAD OF TOM JONES,35,4,7
12/4/1998,45,KRISTINE BLOND,LOVE SHY,22,22,2
12/4/1998,46,TELETUBBIES,TELETUBBIES SAY EH-OH!,51,1,19
12/4/1998,47,LL COOL J,FATHER,30,10,4
12/4/1998,48,TODD TERRY,READY FOR A NEW DAY,20,20,2
12/4/1998,49,AARON CARTER,I'M GONNA MISS YOU FOREVER,41,24,4
12/4/1998,50,ALL SAINTS,NEVER EVER,42,1,22
12/4/1998,51,PRINCE BUSTER,WHINE AND GRINE,37,21,3
12/4/1998,52,SHOLA AMA/THE DIVINE COMEDY,SOMEDAY I'LL FIND YOU/I'VE BEEN TO A...,28,28,2
12/4/1998,53,JIMMY PAGE/ROBERT PLANT,MOST HIGH,26,26,2
12/4/1998,54,NORTH AND SOUTH,NO SWEAT '98,53,29,3
12/4/1998,55,SNUG,BEATNIK GIRL,New,55,1
12/4/1998,56,FIRE ISLAND/LOLEATTA HOLLOWAY,SHOUT TO THE TOP,23,23,2
12/4/1998,57,HANSON,WEIRD,48,19,4
12/4/1998,58,ROBBIE WILLIAMS,ANGELS,43,4,19
12/4/1998,59,TRICKSTER,MOVE ON UP,36,19,3
12/4/1998,60,WOMBLES,REMEMBER YOU'RE A WOMBLE,45,13,5
12/4/1998,61,MATCHBOX 20,PUSH,38,38,2
12/4/1998,62,CELETIA,REWIND,29,29,2
12/4/1998,63,BACKSTREET BOYS,ALL I HAVE TO GIVE,59,2,10
12/4/1998,64,SKINNY,FAILURE,31,31,2
12/4/1998,65,ANOTHER LEVEL,BE ALONE NO MORE,46,6,8
12/4/1998,66,MIDGET,INVISIBLE BALLOON,New,66,1
12/4/1998,67,CAST FROM CASUALTY,EVERLASTING LOVE,60,5,6
12/4/1998,68,OASIS,ALL AROUND THE WORLD,73,1,10
12/4/1998,69,ALABAMA 3,AIN'T GOIN' TO GOA,40,40,3
12/4/1998,70,USHER,YOU MAKE ME WANNA...,62,1,12
12/4/1998,71,CLEOPATRA,CLEOPATRA'S THEME,70,3,10
12/4/1998,72,PULP,THIS IS HARDCORE,50,12,4
12/4/1998,73,VARIOUS ARTISTS,PERFECT DAY,79,1,21
12/4/1998,74,RUN-D.M.C. VS JASON NEVINS,IT'S TRICKY,76,74,3
12/4/1998,75,JANET JACKSON,TOGETHER AGAIN,63,4,19
12/4/1998,76,IMAANI,WHERE ARE YOU,94,76,5
12/4/1998,77,CAMISRA,LET ME SHOW YOU,67,5,9
12/4/1998,78,WILL MELLOR,WHEN I NEED YOU,78,5,8
12/4/1998,79,STAXX,TEMPTATION,New,79,1
12/4/1998,80,REST ASSURED,TREAT INFAMY,71,14,8
12/4/1998,81,GOMEZ,78 STONE WOBBLE,44,44,2
12/4/1998,82,SPICE GIRLS,TOO MUCH,80,1,17
12/4/1998,83,AQUA,BARBIE GIRL,RE,1,25
12/4/1998,84,SVEN VATH,FUSION,New,84,1
12/4/1998,85,STEVEN HOUGHTON,TRULY,77,23,7
12/4/1998,86,A,NUMBER ONE,47,47,2
12/4/1998,87,JAY-Z FEAT GWEN DICKEY,WISHING ON A STAR,RE,13,5
12/4/1998,88,N-TYCE,TELEFUNKIN',RE,16,6
12/4/1998,89,GARY NUMAN,DOMINION DAY,New,89,1
12/4/1998,90,OASIS,STAND BY ME,92,2,21
12/4/1998,91,ELTON JOHN,RECOVER YOUR SOUL,RE,16,4
12/4/1998,92,WILDCHILD,RENEGADE MASTER 98,RE,3,11
12/4/1998,93,DA HOOL,MEET HER AT THE LOVE PARADE,85,15,7
12/4/1998,94,LILYS,A NANNY IN MANHATTAN,88,16,6
12/4/1998,95,MORCHEEBA,BLINDFOLD (LIMITED EDITION),56,56,2
12/4/1998,96,VERVE,BITTER SWEET SYMPHONY,91,2,37
12/4/1998,97,BLUETONES,SOLOMON BITES THE WORM,RE,10,4
12/4/1998,98,VARIOUS ARTISTS,THE TRILOGY,New,98,1
12/4/1998,99,SIL,WINDOWS '98,58,58,2
12/4/1998,100,STEPS,"5,6,7,8",RE,14,18
