chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
6/5/1990,1,ADAMSKI,KILLER,4,1,6
6/5/1990,2,THE ADVENTURES OF STEVIE V,DIRTY CASH,5,2,8
6/5/1990,3,PAULA ABDUL WITH THE WILD PAIR,OPPOSITES ATTRACT,2,2,6
6/5/1990,4,MADONNA,VOGUE,1,1,6
6/5/1990,5,KYLIE MINOGUE,BETTER THE DEVIL YOU KNOW,New,5,1
6/5/1990,6,SOUL II SOUL,A DREAM'S A DREAM,8,6,2
6/5/1990,7,ALANNAH MYLES,BLACK VELVET,3,2,10
6/5/1990,8,NEW KIDS ON THE BLOCK,COVER GIRL,New,8,1
6/5/1990,9,UB40,KINGSTON TOWN,6,4,7
6/5/1990,10,SNAP!,THE POWER,7,1,8
6/5/1990,11,HEART,ALL I WANNA DO IS MAKE LOVE TO YOU,9,8,8
6/5/1990,12,FAMILY STAND,GHETTO HEAVEN,10,10,7
6/5/1990,13,HAPPY MONDAYS,STEP ON,11,5,6
6/5/1990,14,EN VOGUE,HOLD ON,33,14,2
6/5/1990,15,PHIL COLLINS,SOMETHING HAPPENED ON THE WAY TO HEAVEN,15,15,3
6/5/1990,16,MORRISSEY,NOVEMBER SPAWNED A MONSTER,12,12,2
6/5/1990,17,NATALIE COLE,WILD WOMEN DO,16,16,4
6/5/1990,18,BEATS INTERNATIONAL,WON'T TALK ABOUT IT,New,18,1
6/5/1990,19,MANTRONIX FEATURING WONDRESS,TAKE YOUR TIME FT WONDRESS,New,19,1
6/5/1990,20,THE WONDER STUFF,CIRCLESQUARE,New,20,1
6/5/1990,21,BIZZ NIZZ,DON'T MISS THE PARTYLINE,13,7,7
6/5/1990,22,MICHAEL BOLTON,HOW CAN WE BE LOVERS,38,22,3
6/5/1990,23,THE BLUES BROTHERS,EVERYBODY NEEDS SOMEBODY TO LOVE,14,12,6
6/5/1990,24,SINITTA,HITCHIN' A RIDE,26,24,4
6/5/1990,25,THUNDER,BACKSTREET SYMPHONY,New,25,1
6/5/1990,26,BRUCE DICKINSON,TATTOOED MILLIONAIRE,18,18,3
6/5/1990,27,TONGUE 'N' CHEEK,TOMORROW,20,20,5
6/5/1990,28,BBG,SNAPPINESS,28,28,3
6/5/1990,29,LISA STANSFIELD,WHAT DID I DO TO YOU (EP),New,29,1
6/5/1990,30,JESUS JONES,REAL REAL REAL,19,19,6
6/5/1990,31,PAT AND MICK,USE IT UP AND WEAR IT OUT,22,22,5
6/5/1990,32,THE PASADENAS,LOVE THING,New,32,1
6/5/1990,33,SAM BROWN,KISSING GATE,48,33,2
6/5/1990,34,PAUL YOUNG,SOFTLY WHISPERING I LOVE YOU,New,34,1
6/5/1990,35,JAMES,HOW WAS IT FOR YOU,New,35,1
6/5/1990,36,PROPAGANDA,HEAVEN GIVE ME WORDS,39,36,4
6/5/1990,37,SONIA,COUNTING EVERY MINUTE,17,16,6
6/5/1990,38,THE B-52S,LOVE SHACK,21,2,11
6/5/1990,39,MOTLEY CRUE,WITHOUT YOU,New,39,1
6/5/1990,40,EMMA,GIVE A LITTLE LOVE BACK TO THE WORLD,53,40,5
6/5/1990,41,JASON DONOVAN,HANG ON TO YOUR LOVE,24,8,6
6/5/1990,42,FAITH NO MORE,FROM OUT OF NOWHERE,23,23,5
6/5/1990,43,LITTLE ANGELS AND THE BIG BAD HORNS,RADICAL YOUR LOVER FT BIG BAD HORNS,New,43,1
6/5/1990,44,LAID BACK,BAKERMAN,54,44,6
6/5/1990,45,KID CREOLE AND THE COCONUTS,THE SEX OF IT,29,29,5
6/5/1990,46,TECHNOTRONIC FEATURING MC ERIC,THIS BEAT IS TECHNOTRONIC FT MC ERIC,25,14,6
6/5/1990,47,HISTORY FEATURING Q-TEE,AFRIKA FT Q-TEE,42,42,4
6/5/1990,48,BIG COUNTRY,SAVE ME,New,48,1
6/5/1990,49,EURYTHMICS,ANGEL,New,49,1
6/5/1990,50,SALT-N-PEPA,EXPRESSION,40,40,5
6/5/1990,51,BILLY IDOL,CRADLE OF LOVE,34,34,3
6/5/1990,52,THE HOTHOUSE FLOWERS,GIVE IT UP,New,52,1
6/5/1990,53,FLEETWOOD MAC,SAVE ME,72,53,2
6/5/1990,54,NICK KAMEN,I PROMISED MYSELF,50,50,5
6/5/1990,55,CABARET VOLTAIRE,KEEP ON,New,55,1
6/5/1990,56,DAVID GRANT,KEEP IT TOGETHER,86,56,3
6/5/1990,57,DAVID A STEWART FEATURING CANDY DULFER,LILY WAS HERE FT CANDY DULFER,30,6,12
6/5/1990,58,JANET JACKSON,ESCAPADE,27,17,7
6/5/1990,59,ERASURE,BLUE SAVANNAH,35,3,10
6/5/1990,60,CRYSTAL PALACE FC AND THE FAB FOUR,GLAD ALL OVER/WHERE EAGLES FLY,93,60,2
6/5/1990,61,THEY MIGHT BE GIANTS,BIRDHOUSE IN YOUR SOUL,32,6,12
6/5/1990,62,MY BLOODY VALENTINE,SOON,41,41,2
6/5/1990,63,THE FARM,STEPPING STONE/FAMILY OF MAN,58,58,2
6/5/1990,64,GARY MOORE,STILL GOT THE BLUES (FOR YOU),New,64,1
6/5/1990,65,UNIQUE THREE,MUSICAL MELODY/WEIGHT FOR THE BASS,31,29,5
6/5/1990,66,TAYLOR DAYNE,I'LL BE YOUR SHELTER,43,43,6
6/5/1990,67,ROBERT PLANT,HURTING KIND (I'VE GOT MY EYES ON YOU),45,45,3
6/5/1990,68,CANDY FLIP,STRAWBERRY FIELDS FOREVER,36,3,9
6/5/1990,69,SHAKIN' STEVENS,YES I DO,New,69,1
6/5/1990,70,QUIREBOYS,I DON'T LOVE YOU ANYMORE,37,24,6
6/5/1990,71,DOUBLE TROUBLE,TALK BACK,New,71,1
6/5/1990,72,JANE CHILD,DON'T WANNA FALL IN LOVE,New,72,1
6/5/1990,73,BASS-O-MATIC,IN THE REALM OF THE SENSES,New,73,1
6/5/1990,74,RHYTHMATIC,TAKE ME BACK,New,74,1
6/5/1990,75,IAN MCCULLOCH FEATURING ELIZABETH FRASER,CANDLELAND (THE SECOND COMING) FT ELIZABETH FRASER,New,75,1
6/5/1990,76,SOHO,HIPPY CHICK,67,67,2
6/5/1990,77,SUZANNE VEGA,BOOK OF DREAMS,New,77,1
6/5/1990,78,LATINO RAVE,THE SIXTH SENSE,49,49,3
6/5/1990,79,HAPPY MONDAYS,THE PEEL SESSIONS,New,79,1
6/5/1990,80,CRAMPS,ALL WOMEN ARE BAD,76,76,2
6/5/1990,81,CARLTON,DO YOU DREAM,New,81,1
6/5/1990,82,CHRIS REA,TEXAS,69,69,2
6/5/1990,83,MALCOLM MCLAREN AND THE BOOTZILLA ORCHESTRA,DEEP IN VOGUE,New,83,1
6/5/1990,84,SHUT UP AND DANCE,20 POUNDS TO GET IN,56,56,4
6/5/1990,85,DR BAKER,KAOS,New,85,1
6/5/1990,86,A GUY CALLED GERALD,AUTOMANIKK,84,84,2
6/5/1990,87,LIQUID OXYGEN,THE PLANET DANCE,57,56,3
6/5/1990,88,SUNSONIC,KIND OF LOVING,88,88,2
6/5/1990,89,KIM WILDE,IT'S HERE,46,42,5
6/5/1990,90,A WAY OF LIFE,TRIPPIN' ON YOUR LOVE,55,55,4
6/5/1990,91,INDECENT OBSESSION,TELL ME SOMETHING,91,91,2
6/5/1990,92,NED'S ATOMIC DUSTBIN,THE INGREDIENTS EP,New,92,1
6/5/1990,93,JIMI HENDRIX,CROSSTOWN TRAFFIC {1990},65,61,5
6/5/1990,94,LOVE/HATE,BLACKOUT IN THE RED ROOM,New,94,1
6/5/1990,95,PRIMAL SCREAM,LOADED,78,16,11
6/5/1990,96,ADEVA,TREAT ME RIGHT,62,62,3
6/5/1990,97,DA-YEENE,WE'RE ON THIS CASE,New,97,1
6/5/1990,98,ROMEO'S DAUGHTER,HEAVEN IN THE BACK,New,98,1
6/5/1990,99,THAT PETROL EMOTION,SENSITIZE,New,99,1
6/5/1990,100,WILD WEEKEND,WHO'S AFRAID OF THE BIG BAD LOVE,70,70,3
