chart_date,chart_position,chart_artist,chart_title,chart_movement,chart_peak,chart_weeks
22/10/1954,1,DON CORNELL,HOLD MY HAND,1,1,8
22/10/1954,2,NAT 'KING' COLE,SMILE,2,2,7
22/10/1954,3,FRANKIE LAINE,MY FRIEND,5,3,11
22/10/1954,4,FRANK SINATRA,THREE COINS IN THE FOUNTAIN,3,1,15
22/10/1954,5,KITTY KALLEN,LITTLE THINGS MEAN A LOT,4,1,17
22/10/1954,6,VERA LYNN,MY SON MY SON,9,6,2
22/10/1954,7,DAVID WHITFIELD WITH MANTOVANI AND HIS ORCHESTRA,CARA MIA,7,1,19
22/10/1954,8,BILLIE ANTHONY,THIS OLE HOUSE,12,8,2
22/10/1954,9,FRANKIE LAINE,THERE MUST BE A REASON,14,9,3
22/10/1954,10,DORIS DAY WITH THE MELLOMEN,IF I GIVE MY HEART TO YOU,8,8,4
22/10/1954,11,DEAN MARTIN,SWAY,6,6,4
22/10/1954,12,CREW CUTS,SH-BOOM,13,12,4
22/10/1954,13,ROSEMARY CLOONEY,THIS OLE HOUSE,10,10,3
22/10/1954,14,AL MARTINO,THE STORY OF TINA,10,10,4
22/10/1954,15,DEAN MARTIN,HOW DO YOU SPEAK TO AN ANGEL,New,15,1
22/10/1954,16,FRANKIE LAINE AND THE FOUR LADS,RAIN RAIN RAIN,New,16,1
22/10/1954,17,FOUR ACES,THREE COINS IN THE FOUNTAIN,RE,5,6
22/10/1954,18,ALMA COGAN,LITTLE THINGS MEAN A LOT,RE,11,4
22/10/1954,18,MAX BYGRAVES,GILLY GILLY OSSENFEFFER KATZENELLEN BOGEN BY THE SEA,15,7,7
22/10/1954,20,KAY STARR,AM I A TOY OR A TREASURE,17,17,2
